"Region","Subregion","Country","Homicide","Year","value"
"Europe","Southern Europe","The former Yugoslav Republic of Macedonia","Count","2006",51
"Europe","Western Europe","Austria","Rate","2006",0.737319791790561
"Europe","Western Europe","Austria","Count","2006",61
"Europe","Western Europe","Belgium","Rate","2006",2.11933315850426
"Europe","Western Europe","Belgium","Count","2006",222
"Europe","Western Europe","France","Rate","2006",0.7
"Europe","Western Europe","France","Count","2006",429.646455
"Europe","Western Europe","Germany","Rate","2006",0.978965117073929
"Europe","Western Europe","Germany","Count","2006",808
"Europe","Western Europe","Netherlands","Rate","2006",0.81
"Europe","Western Europe","Netherlands","Count","2006",132.6614679
"Europe","Western Europe","Switzerland","Rate","2006",0.803390307095945
"Europe","Western Europe","Switzerland","Count","2006",60
"Oceania","Australia and New Zealand","Australia","Rate","2006",1.35458929792504
"Oceania","Australia and New Zealand","Australia","Count","2006",281
"Oceania","Australia and New Zealand","New Zealand","Rate","2006",1.17087540619221
"Oceania","Australia and New Zealand","New Zealand","Count","2006",49
"Africa","Eastern Africa","Mauritius","Rate","2007",3.52761337357426
"Africa","Eastern Africa","Mauritius","Count","2007",45
"Africa","Northern Africa","Egypt","Rate","2007",0.873390005600614
"Africa","Northern Africa","Egypt","Count","2007",672
"Africa","Northern Africa","Morocco","Rate","2007",1.66713966783419
"Africa","Northern Africa","Morocco","Count","2007",517
"Africa","Southern Africa","South Africa","Rate","2007",37.8502623393555
"Africa","Southern Africa","South Africa","Count","2007",18487
"Africa","Western Africa","Nigeria","Rate","2007",1.34806402796482
"Africa","Western Africa","Nigeria","Count","2007",1981
"Americas","Caribbean","Bahamas","Rate","2007",23.7182274578013
"Americas","Caribbean","Bahamas","Count","2007",78
"Americas","Caribbean","Barbados","Rate","2007",9.20410282087343
"Americas","Caribbean","Barbados","Count","2007",25
"Americas","Caribbean","Cuba","Rate","2007",5.49782148823529
"Americas","Caribbean","Cuba","Count","2007",619.532295327976
"Americas","Caribbean","Dominica","Rate","2007",10.2288336207149
"Americas","Caribbean","Dominica","Count","2007",7
"Americas","Caribbean","Dominican Republic","Rate","2007",22.1465609254933
"Americas","Caribbean","Dominican Republic","Count","2007",2111
"Americas","Caribbean","Grenada","Rate","2007",10.6415912081108
"Americas","Caribbean","Grenada","Count","2007",11
"Americas","Caribbean","Jamaica","Rate","2007",58.4339408543685
"Americas","Caribbean","Jamaica","Count","2007",1583
"Americas","Caribbean","Puerto Rico","Rate","2007",19.4135874928693
"Americas","Caribbean","Puerto Rico","Count","2007",731
"Americas","Caribbean","Saint Kitts and Nevis","Rate","2007",31.711426023189
"Americas","Caribbean","Saint Kitts and Nevis","Count","2007",16
"Americas","Caribbean","Saint Lucia","Rate","2007",14.8110407422109
"Americas","Caribbean","Saint Lucia","Count","2007",25
"Americas","Caribbean","Saint Vincent and the Grenadines","Rate","2007",33.0093526499175
"Americas","Caribbean","Saint Vincent and the Grenadines","Count","2007",36
"Americas","Caribbean","Trinidad and Tobago","Rate","2007",29.4944752548142
"Americas","Caribbean","Trinidad and Tobago","Count","2007",391
"Americas","Central America","Belize","Rate","2007",33.0917973280932
"Americas","Central America","Belize","Count","2007",97
"Americas","Central America","Costa Rica","Rate","2007",8.28727792790203
"Americas","Central America","Costa Rica","Count","2007",369
"Americas","Central America","El Salvador","Rate","2007",57.3197125392649
"Americas","Central America","El Salvador","Count","2007",3497
"Americas","Central America","Guatemala","Rate","2007",43.2747089904948
"Americas","Central America","Guatemala","Count","2007",5781
"Americas","Central America","Honduras","Rate","2007",50.1199988433846
"Americas","Central America","Honduras","Count","2007",3588
"Americas","Central America","Mexico","Rate","2007",8.11842049834613
"Americas","Central America","Mexico","Count","2007",8867
"Americas","Central America","Nicaragua","Rate","2007",12.8332926526344
"Americas","Central America","Nicaragua","Count","2007",714
"Americas","Central America","Panama","Rate","2007",13.2510692628018
"Americas","Central America","Panama","Count","2007",444
"Americas","Northern America","Bermuda","Rate","2007",4.6510185730675
"Americas","Northern America","Bermuda","Count","2007",3
"Americas","Northern America","Canada","Rate","2007",1.80123717702589
"Americas","Northern America","Canada","Count","2007",594
"Americas","Northern America","United States of America","Rate","2007",5.60035212383521
"Americas","Northern America","United States of America","Count","2007",16929
"Americas","South America","Argentina","Rate","2007",5.26060894126727
"Americas","South America","Argentina","Count","2007",2071
"Americas","South America","Bolivia (Plurinational State of)","Rate","2007",7.63988195906862
"Americas","South America","Bolivia (Plurinational State of)","Count","2007",723
"Americas","South America","Brazil","Rate","2007",29.3
"Americas","South America","Brazil","Count","2007",55610.83451
"Americas","South America","Chile","Rate","2007",4.5
"Americas","South America","Chile","Count","2007",748.49643
"Americas","South America","Colombia","Rate","2007",38.7758685130546
"Americas","South America","Colombia","Count","2007",17198
"Americas","South America","Ecuador","Rate","2007",20.7
"Americas","South America","Ecuador","Count","2007",2866.892247
"Americas","South America","Guyana","Rate","2007",15.3319432371465
"Americas","South America","Guyana","Count","2007",115
"Americas","South America","Peru","Rate","2007",3
"Americas","South America","Peru","Count","2007",844.98234
"Americas","South America","Suriname","Rate","2007",8.82117709787194
"Americas","South America","Suriname","Count","2007",45
"Americas","South America","Uruguay","Rate","2007",5.7861903722589
"Americas","South America","Uruguay","Count","2007",193
"Americas","South America","Venezuela (Bolivarian Republic of)","Rate","2007",47.678021291085
"Americas","South America","Venezuela (Bolivarian Republic of)","Count","2007",13156
"Asia","Central Asia","Kazakhstan","Rate","2007",10.8360682505591
"Asia","Central Asia","Kazakhstan","Count","2007",1677
"Asia","Central Asia","Kyrgyzstan","Rate","2007",8.09462460497356
"Asia","Central Asia","Kyrgyzstan","Count","2007",416
"Asia","Central Asia","Tajikistan","Rate","2007",2.33176963448451
"Asia","Central Asia","Tajikistan","Count","2007",154
"Asia","Central Asia","Turkmenistan","Rate","2007",NA
"Asia","Central Asia","Turkmenistan","Count","2007",NA
"Asia","Central Asia","Uzbekistan","Rate","2007",3.07502692157772
"Asia","Central Asia","Uzbekistan","Count","2007",815
"Asia","Eastern Asia","China","Rate","2007",1.21976695807045
"Asia","Eastern Asia","China","Count","2007",16119
"Asia","Eastern Asia","Taiwan Province of China","Rate","2007",3.83738211265962
"Asia","Eastern Asia","Taiwan Province of China","Count","2007",881
"Asia","Eastern Asia","Japan","Rate","2007",0.437284887005848
"Asia","Eastern Asia","Japan","Count","2007",553.2331
"Asia","Eastern Asia","Republic of Korea","Rate","2007",2.3242418424164
"Asia","Eastern Asia","Republic of Korea","Count","2007",1104
"Asia","South-Eastern Asia","Cambodia","Rate","2007",NA
"Asia","South-Eastern Asia","Cambodia","Count","2007",NA
"Asia","South-Eastern Asia","Myanmar","Rate","2007",1.59647620826286
"Asia","South-Eastern Asia","Myanmar","Count","2007",749
"Asia","South-Eastern Asia","Philippines","Rate","2007",6.72512471739276
"Asia","South-Eastern Asia","Philippines","Count","2007",5962
"Asia","South-Eastern Asia","Singapore","Rate","2007",0.392593591040491
"Asia","South-Eastern Asia","Singapore","Count","2007",18
"Asia","South-Eastern Asia","Thailand","Rate","2007",6.54164035813615
"Asia","South-Eastern Asia","Thailand","Count","2007",4435
"Asia","Southern Asia","Bhutan","Rate","2007",1.16180957650589
"Asia","Southern Asia","Bhutan","Count","2007",8
"Asia","Southern Asia","India","Rate","2007",3.4422467291158
"Asia","Southern Asia","India","Count","2007",40411
"Asia","Southern Asia","Nepal","Rate","2007",3.06620486097087
"Asia","Southern Asia","Nepal","Count","2007",870
"Asia","Southern Asia","Pakistan","Rate","2007",6.41914423783049
"Asia","Southern Asia","Pakistan","Count","2007",10556
"Asia","Western Asia","Armenia","Rate","2007",2.3095582205472
"Asia","Western Asia","Armenia","Count","2007",71
"Asia","Western Asia","Georgia","Rate","2007",7.47290054520471
"Asia","Western Asia","Georgia","Count","2007",330
"Asia","Western Asia","Israel","Rate","2007",1.93636525744554
"Asia","Western Asia","Israel","Count","2007",134
"Asia","Western Asia","Qatar","Rate","2007",2.54627429145674
"Asia","Western Asia","Qatar","Count","2007",30
"Asia","Western Asia","Saudi Arabia","Rate","2007",1.03904552728933
"Asia","Western Asia","Saudi Arabia","Count","2007",265
"Asia","Western Asia","Syrian Arab Republic","Rate","2007",2.75861355084803
"Asia","Western Asia","Syrian Arab Republic","Count","2007",533
"Europe","Eastern Europe","Belarus","Rate","2007",6.67130745702095
"Europe","Eastern Europe","Belarus","Count","2007",649
"Europe","Eastern Europe","Bulgaria","Rate","2007",2.21195994965108
"Europe","Eastern Europe","Bulgaria","Count","2007",169
"Europe","Eastern Europe","Czech Republic","Rate","2007",1.06
"Europe","Eastern Europe","Czech Republic","Count","2007",109.323365
"Europe","Eastern Europe","Hungary","Rate","2007",1.53347170426062
"Europe","Eastern Europe","Hungary","Count","2007",154
"Europe","Eastern Europe","Poland","Rate","2007",1.37471398748178
"Europe","Eastern Europe","Poland","Count","2007",525
"Europe","Eastern Europe","Republic of Moldova","Rate","2007",5.85585340211464
"Europe","Eastern Europe","Republic of Moldova","Count","2007",215
"Europe","Eastern Europe","Romania","Rate","2007",1.83
"Europe","Eastern Europe","Romania","Count","2007",396.1014138
"Europe","Eastern Europe","Russian Federation","Rate","2007",17.9
"Europe","Eastern Europe","Russian Federation","Count","2007",25649.721407
"Europe","Eastern Europe","Slovakia","Rate","2007",1.63874840866482
"Europe","Eastern Europe","Slovakia","Count","2007",89
"Europe","Eastern Europe","Ukraine","Rate","2007",7.16258736249939
"Europe","Eastern Europe","Ukraine","Count","2007",3315
"Europe","Northern Europe","Denmark","Rate","2007",0.713093307345044
"Europe","Northern Europe","Denmark","Count","2007",39
"Europe","Northern Europe","Estonia","Rate","2007",6.92545013564202
"Europe","Northern Europe","Estonia","Count","2007",93
"Europe","Northern Europe","Finland","Rate","2007",2.41946261089125
"Europe","Northern Europe","Finland","Count","2007",128
"Europe","Northern Europe","Greenland","Rate","2007",6.97885407216135
"Europe","Northern Europe","Greenland","Count","2007",4
"Europe","Northern Europe","Ireland","Rate","2007",1.79434562079465
"Europe","Northern Europe","Ireland","Count","2007",77
"Europe","Northern Europe","Latvia","Rate","2007",8.34
"Europe","Northern Europe","Latvia","Count","2007",190.2931962
"Europe","Northern Europe","Lithuania","Rate","2007",7.04
"Europe","Northern Europe","Lithuania","Count","2007",237.8846272
"Europe","Northern Europe","Norway","Rate","2007",0.635321862526514
"Europe","Northern Europe","Norway","Count","2007",30
"Europe","Northern Europe","Sweden","Rate","2007",1.18
"Europe","Northern Europe","Sweden","Count","2007",108.1042132
"Europe","Northern Europe","United Kingdom (England and Wales)","Rate","2007",1.37568876890648
"Europe","Northern Europe","United Kingdom (England and Wales)","Count","2007",744
"Europe","Northern Europe","United Kingdom (Northern Ireland)","Rate","2007",1.70551449687322
"Europe","Northern Europe","United Kingdom (Northern Ireland)","Count","2007",30
"Europe","Northern Europe","United Kingdom (Scotland)","Rate","2007",2.23561430793157
"Europe","Northern Europe","United Kingdom (Scotland)","Count","2007",115
"Europe","Northern Europe","United Kingdom of Great Britain and Northern Ireland","Rate","2007",1.45986357977172
"Europe","Northern Europe","United Kingdom of Great Britain and Northern Ireland","Count","2007",889
"Europe","Southern Europe","Albania","Rate","2007",3.31265291442471
"Europe","Southern Europe","Albania","Count","2007",105
"Europe","Southern Europe","Croatia","Rate","2007",1.4008149579925
"Europe","Southern Europe","Croatia","Count","2007",62
"Europe","Southern Europe","Greece","Rate","2007",1.03
"Europe","Southern Europe","Greece","Count","2007",115.9338851
"Europe","Southern Europe","Italy","Rate","2007",1.06058899532522
"Europe","Southern Europe","Italy","Count","2007",631
"Europe","Southern Europe","Portugal","Rate","2007",1.74396089907689
"Europe","Southern Europe","Portugal","Count","2007",185
"Europe","Southern Europe","Serbia","Rate","2007",2.4
"Europe","Southern Europe","Serbia","Count","2007",235.991856
"Europe","Southern Europe","Slovenia","Rate","2007",1.24233170753524
"Europe","Southern Europe","Slovenia","Count","2007",25
"Europe","Southern Europe","Spain","Rate","2007",0.7
"Europe","Southern Europe","Spain","Count","2007",312.230688
"Europe","Southern Europe","The former Yugoslav Republic of Macedonia","Rate","2007",2.05085935890136
"Europe","Southern Europe","The former Yugoslav Republic of Macedonia","Count","2007",42
"Europe","Western Europe","Austria","Rate","2007",0.541530386533559
"Europe","Western Europe","Austria","Count","2007",45
"Europe","Western Europe","Belgium","Rate","2007",2.01162224239327
"Europe","Western Europe","Belgium","Count","2007",212
"Europe","Western Europe","France","Rate","2007",0.59
"Europe","Western Europe","France","Count","2007",364.2931164
"Europe","Western Europe","Germany","Rate","2007",0.91739453601511
"Europe","Western Europe","Germany","Count","2007",757
"Europe","Western Europe","Netherlands","Rate","2007",0.96
"Europe","Western Europe","Netherlands","Count","2007",157.8574368
"Europe","Western Europe","Switzerland","Rate","2007",0.678046052090157
"Europe","Western Europe","Switzerland","Count","2007",51
"Oceania","Australia and New Zealand","Australia","Rate","2007",1.20738704965173
"Oceania","Australia and New Zealand","Australia","Count","2007",255
"Oceania","Australia and New Zealand","New Zealand","Rate","2007",1.13409196209959
"Oceania","Australia and New Zealand","New Zealand","Count","2007",48
"Africa","Eastern Africa","Mauritius","Rate","2008",3.73875743954312
"Africa","Eastern Africa","Mauritius","Count","2008",48
"Africa","Northern Africa","Egypt","Rate","2008",1.012470133727
"Africa","Northern Africa","Egypt","Count","2008",793
"Africa","Northern Africa","Morocco","Rate","2008",1.36009015929114
"Africa","Northern Africa","Morocco","Count","2008",426
"Africa","Southern Africa","South Africa","Rate","2008",36.7969067240386
"Africa","Southern Africa","South Africa","Count","2008",18148
"Africa","Western Africa","Nigeria","Rate","2008",1.29823815940095
"Africa","Western Africa","Nigeria","Count","2008",1956
"Americas","Caribbean","Bahamas","Rate","2008",21.5787880513455
"Americas","Caribbean","Bahamas","Count","2008",72
"Americas","Caribbean","Barbados","Rate","2008",8.45029024909986
"Americas","Caribbean","Barbados","Count","2008",23
"Americas","Caribbean","Cuba","Rate","2008",4.6
"Americas","Caribbean","Cuba","Count","2008",518.27763
"Americas","Caribbean","Dominica","Rate","2008",10.2701037280477
"Americas","Caribbean","Dominica","Count","2008",7
"Americas","Caribbean","Dominican Republic","Rate","2008",24.769921162535
"Americas","Caribbean","Dominican Republic","Count","2008",2394
"Americas","Caribbean","Grenada","Rate","2008",13.4974885030321
"Americas","Caribbean","Grenada","Count","2008",14
"Americas","Caribbean","Jamaica","Rate","2008",59.4791275316309
"Americas","Caribbean","Jamaica","Count","2008",1618
"Americas","Caribbean","Puerto Rico","Rate","2008",21.4685841721467
"Americas","Caribbean","Puerto Rico","Count","2008",807
"Americas","Caribbean","Saint Kitts and Nevis","Rate","2008",45.0080231693476
"Americas","Caribbean","Saint Kitts and Nevis","Count","2008",23
"Americas","Caribbean","Saint Lucia","Rate","2008",22.8572768192048
"Americas","Caribbean","Saint Lucia","Count","2008",39
"Americas","Caribbean","Saint Vincent and the Grenadines","Rate","2008",24.7302570114858
"Americas","Caribbean","Saint Vincent and the Grenadines","Count","2008",27
"Americas","Caribbean","Trinidad and Tobago","Rate","2008",41.0956845774733
"Americas","Caribbean","Trinidad and Tobago","Count","2008",547
"Americas","Central America","Belize","Rate","2008",34.4208770974178
"Americas","Central America","Belize","Count","2008",103
"Americas","Central America","Costa Rica","Rate","2008",11.3221132370541
"Americas","Central America","Costa Rica","Count","2008",512
"Americas","Central America","El Salvador","Rate","2008",51.8628536674656
"Americas","Central America","El Salvador","Count","2008",3179
"Americas","Central America","Guatemala","Rate","2008",45.9577151039461
"Americas","Central America","Guatemala","Count","2008",6292
"Americas","Central America","Honduras","Rate","2008",61.2509657331452
"Americas","Central America","Honduras","Count","2008",4473
"Americas","Central America","Mexico","Rate","2008",12.6605439868572
"Americas","Central America","Mexico","Count","2008",14006
"Americas","Central America","Nicaragua","Rate","2008",13.0598872129686
"Americas","Central America","Nicaragua","Count","2008",736
"Americas","Central America","Panama","Rate","2008",19.1986641956949
"Americas","Central America","Panama","Count","2008",654
"Americas","Northern America","Bermuda","Rate","2008",7.73311474395657
"Americas","Northern America","Bermuda","Count","2008",5
"Americas","Northern America","Canada","Rate","2008",1.83329585728545
"Americas","Northern America","Canada","Count","2008",611
"Americas","Northern America","United States of America","Rate","2008",5.33527326737197
"Americas","Northern America","United States of America","Count","2008",16272
"Americas","South America","Argentina","Rate","2008",5.80395503906427
"Americas","South America","Argentina","Count","2008",2305
"Americas","South America","Bolivia (Plurinational State of)","Rate","2008",7.52718780728653
"Americas","South America","Bolivia (Plurinational State of)","Count","2008",724
"Americas","South America","Brazil","Rate","2008",29.9
"Americas","South America","Brazil","Count","2008",57271.427863
"Americas","South America","Chile","Rate","2008",NA
"Americas","South America","Chile","Count","2008",NA
"Americas","South America","Colombia","Rate","2008",35.8620587905794
"Americas","South America","Colombia","Count","2008",16140
"Americas","South America","Ecuador","Rate","2008",21.7
"Americas","South America","Ecuador","Count","2008",3050.31258
"Americas","South America","Guyana","Rate","2008",21.0224354624537
"Americas","South America","Guyana","Count","2008",158
"Americas","South America","Peru","Rate","2008",NA
"Americas","South America","Peru","Count","2008",NA
"Americas","South America","Suriname","Rate","2008",8.34844466534386
"Americas","South America","Suriname","Count","2008",43
"Americas","South America","Uruguay","Rate","2008",6.60496651640617
"Americas","South America","Uruguay","Count","2008",221
"Americas","South America","Venezuela (Bolivarian Republic of)","Rate","2008",51.9968200998771
"Americas","South America","Venezuela (Bolivarian Republic of)","Count","2008",14589
"Asia","Central Asia","Kazakhstan","Rate","2008",10.7311592302821
"Asia","Central Asia","Kazakhstan","Count","2008",1680
"Asia","Central Asia","Kyrgyzstan","Rate","2008",8.0129067366832
"Asia","Central Asia","Kyrgyzstan","Count","2008",417
"Asia","Central Asia","Tajikistan","Rate","2008",1.76345335576207
"Asia","Central Asia","Tajikistan","Count","2008",118
"Asia","Central Asia","Turkmenistan","Rate","2008",NA
"Asia","Central Asia","Turkmenistan","Count","2008",NA
"Asia","Central Asia","Uzbekistan","Rate","2008",3.09936150169324
"Asia","Central Asia","Uzbekistan","Count","2008",831
"Asia","Eastern Asia","China","Rate","2008",1.11505480093451
"Asia","Eastern Asia","China","Count","2008",14811
"Asia","Eastern Asia","Taiwan Province of China","Rate","2008",3.48569223178108
"Asia","Eastern Asia","Taiwan Province of China","Count","2008",803
"Asia","Eastern Asia","Japan","Rate","2008",0.459619150996834
"Asia","Eastern Asia","Japan","Count","2008",581.6234
"Asia","Eastern Asia","Republic of Korea","Rate","2008",2.32329395905233
"Asia","Eastern Asia","Republic of Korea","Count","2008",1109
"Asia","South-Eastern Asia","Cambodia","Rate","2008",NA
"Asia","South-Eastern Asia","Cambodia","Count","2008",NA
"Asia","South-Eastern Asia","Myanmar","Rate","2008",NA
"Asia","South-Eastern Asia","Myanmar","Count","2008",NA
"Asia","South-Eastern Asia","Philippines","Rate","2008",6.45425019528266
"Asia","South-Eastern Asia","Philippines","Count","2008",5820
"Asia","South-Eastern Asia","Singapore","Rate","2008",0.37718326245082
"Asia","South-Eastern Asia","Singapore","Count","2008",18
"Asia","South-Eastern Asia","Thailand","Rate","2008",5.82117690251925
"Asia","South-Eastern Asia","Thailand","Count","2008",3974
"Asia","Southern Asia","Bhutan","Rate","2008",0.99805664114018
"Asia","Southern Asia","Bhutan","Count","2008",7
"Asia","Southern Asia","India","Rate","2008",3.4376730705547
"Asia","Southern Asia","India","Count","2008",40938
"Asia","Southern Asia","Nepal","Rate","2008",3.17242222012957
"Asia","Southern Asia","Nepal","Count","2008",917
"Asia","Southern Asia","Pakistan","Rate","2008",7.20188567930086
"Asia","Southern Asia","Pakistan","Count","2008",12059
"Asia","Western Asia","Armenia","Rate","2008",2.53321845079402
"Asia","Western Asia","Armenia","Count","2008",78
"Asia","Western Asia","Georgia","Rate","2008",5.9854101644554
"Asia","Western Asia","Georgia","Count","2008",263
"Asia","Western Asia","Israel","Rate","2008",2.29825935758152
"Asia","Western Asia","Israel","Count","2008",163
"Asia","Western Asia","Qatar","Rate","2008",0.931192069108777
"Asia","Western Asia","Qatar","Count","2008",13
"Asia","Western Asia","Saudi Arabia","Rate","2008",NA
"Asia","Western Asia","Saudi Arabia","Count","2008",NA
"Asia","Western Asia","Syrian Arab Republic","Rate","2008",2.68606196353973
"Asia","Western Asia","Syrian Arab Republic","Count","2008",529
"Europe","Eastern Europe","Belarus","Rate","2008",5.58844462533146
"Europe","Eastern Europe","Belarus","Count","2008",541
"Europe","Eastern Europe","Bulgaria","Rate","2008",2.26574501779795
"Europe","Eastern Europe","Bulgaria","Count","2008",172
"Europe","Eastern Europe","Czech Republic","Rate","2008",0.76
"Europe","Eastern Europe","Czech Republic","Count","2008",78.8679284
"Europe","Eastern Europe","Hungary","Rate","2008",1.466789783879
"Europe","Eastern Europe","Hungary","Count","2008",147
"Europe","Eastern Europe","Poland","Rate","2008",1.2036067804089
"Europe","Eastern Europe","Poland","Count","2008",460
"Europe","Eastern Europe","Republic of Moldova","Rate","2008",6.40979967587871
"Europe","Eastern Europe","Republic of Moldova","Count","2008",233
"Europe","Eastern Europe","Romania","Rate","2008",2.19
"Europe","Eastern Europe","Romania","Count","2008",472.8110136
"Europe","Eastern Europe","Russian Federation","Rate","2008",16.7
"Europe","Eastern Europe","Russian Federation","Count","2008",23908.2377
"Europe","Eastern Europe","Slovakia","Rate","2008",1.72752707806805
"Europe","Eastern Europe","Slovakia","Count","2008",94
"Europe","Eastern Europe","Ukraine","Rate","2008",7.00128093000667
"Europe","Eastern Europe","Ukraine","Count","2008",3220
"Europe","Northern Europe","Denmark","Rate","2008",0.982298257766705
"Europe","Northern Europe","Denmark","Count","2008",54
"Europe","Northern Europe","Estonia","Rate","2008",6.25863822463296
"Europe","Northern Europe","Estonia","Count","2008",84
"Europe","Northern Europe","Finland","Rate","2008",2.48291397794044
"Europe","Northern Europe","Finland","Count","2008",132
"Europe","Northern Europe","Greenland","Rate","2008",10.4680984699129
"Europe","Northern Europe","Greenland","Count","2008",6
"Europe","Northern Europe","Ireland","Rate","2008",1.14866848646386
"Europe","Northern Europe","Ireland","Count","2008",50
"Europe","Northern Europe","Latvia","Rate","2008",7.42
"Europe","Northern Europe","Latvia","Count","2008",168.5228916
"Europe","Northern Europe","Lithuania","Rate","2008",7.05
"Europe","Northern Europe","Lithuania","Count","2008",236.8658295
"Europe","Northern Europe","Norway","Rate","2008",0.711452012875607
"Europe","Northern Europe","Norway","Count","2008",34
"Europe","Northern Europe","Sweden","Rate","2008",0.83
"Europe","Northern Europe","Sweden","Count","2008",76.6660376
"Europe","Northern Europe","United Kingdom (England and Wales)","Rate","2008",1.18262785786429
"Europe","Northern Europe","United Kingdom (England and Wales)","Count","2008",644
"Europe","Northern Europe","United Kingdom (Northern Ireland)","Rate","2008",1.46478873239437
"Europe","Northern Europe","United Kingdom (Northern Ireland)","Count","2008",26
"Europe","Northern Europe","United Kingdom (Scotland)","Rate","2008",1.91526407428903
"Europe","Northern Europe","United Kingdom (Scotland)","Count","2008",99
"Europe","Northern Europe","United Kingdom of Great Britain and Northern Ireland","Rate","2008",1.25509386127227
"Europe","Northern Europe","United Kingdom of Great Britain and Northern Ireland","Count","2008",769
"Europe","Southern Europe","Albania","Rate","2008",2.92324409685431
"Europe","Southern Europe","Albania","Count","2008",93
"Europe","Southern Europe","Croatia","Rate","2008",1.60692125882138
"Europe","Southern Europe","Croatia","Count","2008",71
"Europe","Southern Europe","Greece","Rate","2008",1.21
"Europe","Southern Europe","Greece","Count","2008",136.6308647
"Europe","Southern Europe","Italy","Rate","2008",1.02685725961117
"Europe","Southern Europe","Italy","Count","2008",615
"Europe","Southern Europe","Portugal","Rate","2008",1.16600398773364
"Europe","Southern Europe","Portugal","Count","2008",124
"Europe","Southern Europe","Serbia","Rate","2008",1.73
"Europe","Southern Europe","Serbia","Count","2008",170.255528
"Europe","Southern Europe","Slovenia","Rate","2008",0.545047696628434
"Europe","Southern Europe","Slovenia","Count","2008",11
"Europe","Southern Europe","Spain","Rate","2008",0.78
"Europe","Southern Europe","Spain","Count","2008",352.1408124
"Europe","Southern Europe","The former Yugoslav Republic of Macedonia","Rate","2008",1.75393807819056
"Europe","Southern Europe","The former Yugoslav Republic of Macedonia","Count","2008",36
"Europe","Western Europe","Austria","Rate","2008",0.539451528841596
"Europe","Western Europe","Austria","Count","2008",45
"Europe","Western Europe","Belgium","Rate","2008",1.86754273914003
"Europe","Western Europe","Belgium","Count","2008",198
"Europe","Western Europe","France","Rate","2008",0.69
"Europe","Western Europe","France","Count","2008",428.4790497
"Europe","Western Europe","Germany","Rate","2008",0.87541391649383
"Europe","Western Europe","Germany","Count","2008",722
"Europe","Western Europe","Netherlands","Rate","2008",0.97
"Europe","Western Europe","Netherlands","Count","2008",160.0816511
"Europe","Western Europe","Switzerland","Rate","2008",0.713040345935485
"Europe","Western Europe","Switzerland","Count","2008",54
"Oceania","Australia and New Zealand","Australia","Rate","2008",1.22247019206308
"Oceania","Australia and New Zealand","Australia","Count","2008",263
"Oceania","Australia and New Zealand","New Zealand","Rate","2008",1.21557554346162
"Oceania","Australia and New Zealand","New Zealand","Count","2008",52
"Africa","Eastern Africa","Mauritius","Rate","2009",4.18083181520104
"Africa","Eastern Africa","Mauritius","Count","2009",54
"Africa","Northern Africa","Egypt","Rate","2009",1.24441451382224
"Africa","Northern Africa","Egypt","Count","2009",992
"Africa","Northern Africa","Morocco","Rate","2009",1.36559665003968
"Africa","Northern Africa","Morocco","Count","2009",432
"Africa","Southern Africa","South Africa","Rate","2009",33.8361637034363
"Africa","Southern Africa","South Africa","Count","2009",16834
"Africa","Western Africa","Nigeria","Rate","2009",NA
"Africa","Western Africa","Nigeria","Count","2009",NA
"Americas","Caribbean","Bahamas","Rate","2009",25.1213212041684
"Americas","Caribbean","Bahamas","Count","2009",85
"Americas","Caribbean","Barbados","Rate","2009",6.96608615948671
"Americas","Caribbean","Barbados","Count","2009",19
"Americas","Caribbean","Cuba","Rate","2009",NA
"Americas","Caribbean","Cuba","Count","2009",NA
"Americas","Caribbean","Dominica","Rate","2009",19.139601307382
"Americas","Caribbean","Dominica","Count","2009",13
"Americas","Caribbean","Dominican Republic","Rate","2009",24.2424811561918
"Americas","Caribbean","Dominican Republic","Count","2009",2375
"Americas","Caribbean","Grenada","Rate","2009",6.72449734382355
"Americas","Caribbean","Grenada","Count","2009",7
"Americas","Caribbean","Jamaica","Rate","2009",61.5942586241117
"Americas","Caribbean","Jamaica","Count","2009",1682
"Americas","Caribbean","Puerto Rico","Rate","2009",23.8172878343212
"Americas","Caribbean","Puerto Rico","Count","2009",894
"Americas","Caribbean","Saint Kitts and Nevis","Rate","2009",52.1718967382903
"Americas","Caribbean","Saint Kitts and Nevis","Count","2009",27
"Americas","Caribbean","Saint Lucia","Rate","2009",22.6142017186793
"Americas","Caribbean","Saint Lucia","Count","2009",39
"Americas","Caribbean","Saint Vincent and the Grenadines","Rate","2009",18.3034529463983
"Americas","Caribbean","Saint Vincent and the Grenadines","Count","2009",20
"Americas","Caribbean","Trinidad and Tobago","Rate","2009",37.8643602831296
"Americas","Caribbean","Trinidad and Tobago","Count","2009",506
"Americas","Central America","Belize","Rate","2009",31.7618321010616
"Americas","Central America","Belize","Count","2009",97
"Americas","Central America","Costa Rica","Rate","2009",11.4359402194394
"Americas","Central America","Costa Rica","Count","2009",525
"Americas","Central America","El Salvador","Rate","2009",70.8879893474847
"Americas","Central America","El Salvador","Count","2009",4367
"Americas","Central America","Guatemala","Rate","2009",46.3030822475422
"Americas","Central America","Guatemala","Count","2009",6498
"Americas","Central America","Honduras","Rate","2009",70.6718713737041
"Americas","Central America","Honduras","Count","2009",5265
"Americas","Central America","Mexico","Rate","2009",17.6759836616178
"Americas","Central America","Mexico","Count","2009",19803
"Americas","Central America","Nicaragua","Rate","2009",14.0449684163335
"Americas","Central America","Nicaragua","Count","2009",802
