"t","1948","1953","1957","1960","1969","1973","1980","1981","1990","2001","2007"
29,5.89016241093951,2.51108120943486,2.15705466044271,2.12544698241262,3.12605277933744,1.77643147774968,-1.04295154185022,0.672533135358222,-0.306077831219942,-2.0130026850092,-5.66349371930283
30,6.10257998849404,2.84747506727878,2.60691160969733,2.2422097350945,3.53733857383491,1.79953535535047,-1.42070484581498,1.16055636832106,-0.0236845940824959,-1.93380999788819,-5.7576679561293
31,6.35703854493959,3.22740224790248,2.50338804396928,2.26775158724366,3.46574957888826,1.88296602446445,-1.59471365638767,1.6835163875363,0.195853374143717,-1.78522943252784,-5.81996783587604
32,6.34376244634243,3.48068703498496,3.16970335792803,2.21666788294534,4.06653565412689,2.10116931291635,-1.79405286343612,1.98375439439265,0.151217023757466,-1.77542462364618,-5.84677127251126
33,6.22649024206754,3.6389900269115,2.5297394970637,2.3790410858936,4.25042111173497,2.30397001630107,-2.09911894273128,2.38006856344302,0.432699314968654,-1.68567291157571,-5.87792121238464
34,6.10921803779263,3.89821117619122,2.29445866586357,2.58884915711888,4.81751824817518,2.54527718235378,-2.23568281938326,2.71633513112213,0.67683282320361,-1.56575255679247,-5.71275408933513
35,6.22870292516706,4.05057780592053,2.21163981328114,2.75487119608844,5.22880404267265,2.56196331617657,-2.2511013215859,3.1301176932987,0.835337414371073,-1.53332126587625,-5.60843801161965
36,6.53847855910077,2.80592053189805,2.1532901671435,3.22557104283734,5.65693430656935,2.98810150303559,-2.00330396475771,3.47075135925934,1.10771024631977,-1.28216731529248,-5.53961837701569
37,6.89029517192548,4.14753838847555,2.07047131456106,3.29125009122091,6.14823133071307,3.25893029046709,-2.08920704845815,3.73386903072255,1.25528348637225,-1.09587594654117,-5.48963358977702
38,6.87038102402975,4.08421719170493,1.91236259599459,3.36787564766838,6.70550252667041,3.57211618683335,-1.89867841409692,4.0734109221128,1.4757324005247,-0.865085829788514,-5.34764781733096
39,7.36380935522414,4.44237771093874,1.5697937057672,3.61782091512808,7.08309938236946,3.95076306973521,-1.59471365638767,4.38565844924339,1.73079725987466,-0.806256976498632,-5.19914229002767
40,7.32398105943266,4.5235079943011,1.15758168950459,3.82762898635336,7.32172936552498,4.4693167669974,-1.28964757709251,4.76668777430835,1.96946509255211,-0.778350981989318,-4.97891945929499
41,7.57180156657964,4.73721703340193,1.04464689052854,4.13413121214332,7.58843346434588,4.90443979514561,-0.873348017621145,4.90534314474746,2.25368022154204,-0.684073973511934,-4.89561148056389
42,7.63596937646591,4.6541079626405,0.805601566029202,4.50996132233819,7.92532285233014,5.36523379840583,-0.412995594713661,5.19575518047033,2.49872467570325,-0.567170482999968,-4.74420828443517
43,6.84161614373588,5.06965331644769,1.0051197108869,4.45705320002918,7.96041549691184,5.87736975189002,-0.752202643171807,5.33113522719828,2.68364669873196,-0.30847437173801,-4.68770374233929
44,6.52741514360313,5.18442298559443,0.937358831501278,4.64861709114792,8.31836047164514,6.32404471883865,0.474669603524225,5.70888922855208,3.10814750036439,-0.259450327329769,-4.5920806711001
45,8.24888259503473,5.34668355231913,1.23287155548863,4.88031817850105,8.47978663672095,6.62952932267131,0.773127753303959,5.92178526977749,3.42697857455181,-0.16291067064893,-4.42908679966967
46,9.12731778554676,5.17057147380084,1.59802740551123,5.36378895132452,8.93458731049972,7.21739465273588,1.16079295154186,6.22093150206346,3.72850167614049,-0.0648625818324478,-4.30883354341433
47,9.74465637031465,5.00633211967707,1.87471766300256,5.63015398088009,9.36131386861314,7.55368442670294,1.55286343612335,6.37923881476952,4.01089491327795,0.116149274444144,-4.18278494950812
48,10.2270212860114,5.11714421402565,2.20411082668273,5.67576443114646,9.53818079730489,8.04014940507516,2.04515418502202,6.5855842085726,4.34065733858038,0.217968443599714,-4.0161689920459
49,10.9970350046466,5.12901693842014,2.36974853184762,5.97861782091513,9.63503649635036,8.34178336264102,2.57268722466961,6.79629670065725,4.61211922460283,0.490994660150235,-3.79087524086872
50,10.9549940257556,4.74117460820009,2.62196958289413,6.21944099832155,9.84418865805727,8.58180697993813,2.87555066079295,7.01901871301613,4.93459408249526,0.617702959543842,-3.59455817794584
51,11.3842545470638,4.41071711255343,3.03982833910557,6.56790483835656,9.90314430095451,9.03489969066475,3.27533039647576,7.22318055767845,5.12315988922898,0.803240112227344,-3.44605265064256
52,11.6829667654998,3.9991293335444,3.28075591025447,6.94738378457271,10.0280741156654,9.69336020228728,3.61453744493392,7.45136144288927,5.50393528640141,1.08380848945606,-3.36491792353052
53,11.5900340753197,3.65877790090232,3.31840084324651,7.46369408158798,10.256878158338,10.5944114287181,4.03193832599118,7.63477957071423,5.75535636204636,1.22861797447733,-3.27436577273583
54,11.7205823781918,3.04931138198512,3.87554585152838,7.26483251842662,10.3340819764177,11.0385192981555,4.37555066079296,7.76906784287181,6.04685905844629,1.27764201888556,-3.21134147578274
55,11.7891755542771,2.05793889504511,4.04306580334286,8.03656133693351,10.3790005614823,11.6058478481305,4.64096916299559,7.88588772190317,6.23542486518001,1.33873352037892,-3.10050564321004
56,11.8201531176705,1.51179357289852,4.65479596446319,8.4069181930964,10.3579449747333,11.9318692320528,4.98348017621146,7.98742275694915,6.43856580673372,1.59139590309831,-2.98097680416105
57,11.7117316457937,0.969605825550102,4.7018521307032,8.7042983288331,10.350926445817,12.2861286885982,5.29845814977974,8.19267637618184,6.58522810085993,1.71056204181375,-2.88100722968372
58,11.4417843076515,0.746002849453853,4.73573257039603,9.10019703714515,10.3691746209994,12.4619748681154,5.68281938325992,8.32914819748019,6.57247485789243,1.91721724439617,-2.76510047666653
59,11.1696242864097,0.744024062054782,4.92772172865532,9.47055389330804,9.85261089275689,12.8932472499968,5.82268722466961,8.22761316243421,6.78381431278239,2.15554952182702,-2.58616942669623
60,10.4261627649688,0.991372486940012,5.1008884204186,9.93578048602495,9.00758001122965,13.4541580561938,6.11563876651982,8.5747974758172,6.85577904095613,2.36673002081635,-2.43
61,9.97477541266541,1.37921481716003,5.36252070471315,10.3626943005181,8.50224592925324,13.8174023540284,6.25220264317181,8.6981680022709,7.10628917067482,2.50324312909163,-2.32030831196303
62,9.45479488427667,1.91942377710939,5.48298449028761,10.7239290666277,7.97164514317799,13.9932485335456,6.63325991189427,9.07592200362468,7.32855997667978,2.51908166651582,-2.07980179945234
63,9.2645041377174,1.87786924172866,5.50933594338201,11.2219951835365,7.59264458169568,14.3051508811562,6.84801762114537,9.280083848287,7.46520186561725,2.57941895194136,-1.97983222497501
64,8.77107580652299,2.78415387050814,5.45663303719319,11.7054659563599,7.33155530600786,14.8519426510416,7.14977973568283,9.48315391837893,7.60002186270223,2.73780432618336,-1.86030338592602
65,8.81311678541399,3.07107804337503,5.62415298900767,12.1834634751514,7.55614823133071,14.7723626281944,7.30947136563878,9.70587593073782,7.7202667249672,2.87280900232298,NA
66,8.34402796831437,3.84874149121419,5.84061135371179,12.5994307815807,7.41016282987086,15.2498427652774,7.51762114537444,9.89256938227394,7.70022591458972,2.99272935710622,NA
67,8.19135283444705,4.25637169542505,6.01189579882548,13.1084434065533,7.75968556990454,15.6580112695581,7.73017621145375,10.1458610826037,8.09648739250839,2.99046670890277,NA
68,8.05416648227641,4.90739274972296,6.49751543442252,13.6995548420054,8.30151600224593,15.7940674376516,7.95484581497798,10.41771295063,8.33697711703834,3.14508100280568,NA
69,8.03425233438066,5.50894411904386,6.56527631380817,14.0772093702109,8.41100505334083,15.8993184356108,8.16079295154184,10.7867327554207,8.48455035709079,3.27254351826711,NA
70,8.15816258795414,5.96208643343359,6.6443306730914,14.5661533970663,8.83632790567097,15.933974252012,8.3909691629956,11.0345655828984,8.7787858912695,3.44903007813679,NA
71,8.29756162322433,6.21735000791515,6.90219846408673,15.2867985112749,9.03846153846153,16.1354914066411,8.57599118942731,11.2212590344346,9.03476169654569,3.51690952424051,NA
72,8.81754215161306,6.46469843280038,7.11865682879085,15.7337809238853,9.51291409320607,16.2561449896674,8.7114537444934,11.5990130357884,9.24792304328814,3.65719371285487,NA
